male,workthen,tixbot,yearw,agew,winner,yearlpr,educ,xearn.1,xearn.2,xearn.3,xearn.4,xearn.5,xearn.6,yearn.1,yearn.2,yearn.3,yearn.4,yearn.5,yearn.6,yearn.7,xearnp.1,xearnp.2,xearnp.3,xearnp.4,xearnp.5,xearnp.6,yearnp.1,yearnp.2,yearnp.3,yearnp.4,yearnp.5,yearnp.6,yearnp.7,bigwinner
0.0,0.0,2.0,1984.0,69.0,1.0,10.04965543792105,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,5.0,1985.0,48.0,1.0,9.374772490706295,12.0,20.09937190082639,21.361359223300912,22.064686468646805,17.525778238341918,15.938216867469837,16.825024061597645,19.965330855018536,15.632999999999956,21.356563380281635,22.374890955198584,26.595677419354768,31.092186687069546,32.49615859030828,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,5.0,1985.0,44.0,1.0,14.458847583643085,16.0,34.57079889807153,34.449514563106696,35.80990099009891,36.79834196891181,39.28433734939749,39.87372473532231,40.336059479553796,41.999999999999886,42.25774647887312,41.690617075232346,42.425806451612786,43.01820964039775,42.97092511013204,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0,0.0,1.0,1986.0,27.0,1.0,39.11649999999989,16.0,3.5965825242718346,2.2631375137513685,6.7963357512953175,3.4156465863453724,1.6909412897016314,0.0,3.3699999999999903,2.8171830985915416,0.4836111580726952,2.454509677419348,0.15094108645753596,0.4393656387665187,2.323238774055589,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0,1.0,1.0,1987.0,36.0,1.0,14.471830985915455,12.0,16.27481628162812,15.751734715025862,16.698594377509995,18.10351491819052,18.624869888475786,19.264999999999944,20.055063380281638,15.705318681318639,13.692045161290284,18.246261667941802,13.242930983847247,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,3.0,1987.0,53.0,1.0,36.983584154929474,12.0,12.31281848184815,12.074172020725355,13.341269076305185,15.791260827718915,17.467754646840103,15.848999999999956,14.909845070422493,12.505332206255249,5.182135483870954,0.0,0.0,0.5132373485388438,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,2.0,1986.0,51.0,1.0,1.138999999999997,12.0,14.788019417475686,3.673830583058296,4.117098445595843,16.967092369477864,15.172057747834414,9.374059479553878,0.3179999999999991,1.0554788732394338,4.310809805579024,6.136716129032241,1.953009946442229,4.8982026431717935,0.16951674982180992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,2.0,1985.0,48.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,18.024578313252967,32.32197882579394,31.267576208178355,36.2059999999999,31.58814788732386,35.719594251901846,37.71830967741925,23.122497322111645,26.792452276064537,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0,1.0,1.0,1987.0,37.0,1.0,23.134186619718246,14.0,10.972057205720542,14.87947772020721,13.336867469879483,6.449416746871974,6.436453531598496,12.619999999999965,10.90886619718307,5.040858833474204,3.6936967741935383,3.516088752869157,2.299829662261374,10.848290805416934,3.9372567474048332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,0.0,2.0,1987.0,73.0,0.0,0.0,16.0,25.44070407040697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1985.0,65.0,1.0,6.843990334572473,11.0,0.0,0.0,0.0,0.07723108808290134,1.1840321285140532,1.580180943214625,3.1779925650557534,3.0659999999999914,0.0,0.0,0.0,0.0,2.9282995594713577,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,5.0,1987.0,59.0,1.0,14.471830985915455,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,3.0,1987.0,53.0,1.0,13.14442640845067,12.0,29.745126512651183,22.510590673575066,9.915718875501982,25.072977863330056,10.948795539033428,25.678999999999927,25.329563380281623,29.544750633981323,25.334393548387027,21.214769701606677,18.3415036710719,22.241847469707707,23.322424913494743,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0,1.0,6.0,1984.0,53.0,1.0,82.98745332050024,12.0,26.01150920245391,12.009201101928342,16.227184466019374,18.95392739273922,18.70355233160616,19.894160642570228,21.178433108758362,17.441271375464638,2.3449999999999935,5.36615492957745,5.593954353338953,5.96701290322579,5.083360367253238,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,2.0,1985.0,43.0,0.0,0.0,16.0,0.0,0.0,4.174204620462034,22.39928704663206,39.28433734939749,39.87372473532231,40.336059479553796,41.999999999999886,42.25774647887312,41.690617075232346,42.104961290322464,43.01820964039775,42.97092511013204,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0,1.0,2.0,1987.0,45.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,2.0,1987.0,40.0,0.0,0.0,15.0,20.581650165016445,23.202263212435167,21.058385542168615,24.50335322425402,29.327167286245277,41.999999999999886,34.3020985915492,42.426,42.425806451612786,28.1027146136189,34.65194713656378,21.777043478260808,23.39296332179924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,4.0,1987.0,43.0,1.0,22.149137323943602,16.0,14.93405500550051,13.240588601036231,14.338232931726868,14.822898941289658,17.175420074349397,18.69099999999995,16.283704225352068,15.549673710904438,13.974883870967703,15.304587605202714,13.676663729809066,14.602657163221627,16.338364013840785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,10.0,1985.0,36.0,1.0,323.3159256505568,14.0,9.6194380165289,0.0,0.0,5.879784455958533,16.318955823293127,9.571803657362821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,3.0,1987.0,35.0,0.0,0.0,12.0,13.956215621562118,15.18726632124348,15.757751004016022,15.99168431183826,17.053189591078024,18.250999999999948,18.662873239436568,19.306461538461484,26.074193548387026,26.874221882172847,24.881292217327392,25.712644333570847,26.51864913494802,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,2.0,1987.0,37.0,1.0,92.31195070422511,17.0,29.177232123212242,33.41266735751286,36.831542168674595,35.976015399422415,38.80308550185863,39.15399999999989,41.1328028169013,39.69409974640733,41.16363870967731,42.70207192042835,38.873397944199596,41.258970776906516,41.13451072664348,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0,1.0,2.0,1986.0,30.0,0.0,0.0,16.0,7.713233009708716,4.889196919691956,10.06275647668391,16.291445783132485,17.664692974013427,16.804654275092894,21.864999999999938,26.67640845070415,27.589923922231538,29.088193548387018,30.389472073450573,20.210819383259857,16.814967925873084,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0,0.0,4.0,1987.0,32.0,1.0,31.36827253521118,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5890436113236324,10.888381791483082,11.049054882394838,13.420501038062246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
1.0,0.0,1.0,1985.0,26.0,0.0,0.0,16.0,0.5751735537190067,0.7541650485436873,4.093421342134202,4.461231088082889,5.065148594377496,0.9704716073147229,12.502141263940487,27.624999999999922,6.753521126760545,6.485207100591698,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,10.0,1987.0,25.0,1.0,53.81625316901395,12.0,0.0,0.0,0.0,1.106548604427331,4.290289962825267,6.274999999999983,5.667169014084492,8.104655959425168,6.486729032258046,7.819586840091793,7.752469897209964,6.770514611546667,7.355714878892712,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,0.0,1.0,1985.0,72.0,0.0,0.0,12.0,16.97139393939389,12.010776699029092,4.576915291529141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,3.0,1986.0,73.0,0.0,0.0,13.0,0.0,0.0,0.0,7.23954216867468,26.06876612127038,19.041472118959057,16.519999999999953,4.885690140845058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,10.0,1987.0,64.0,1.0,53.4907816901407,12.0,35.80990099009891,36.79834196891181,27.127100401606352,39.87372473532231,35.40100371747203,41.999999999999886,42.258,7.431120879120858,0.0,0.0,0.0,0.07577476835352795,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,2.0,1988.0,57.0,1.0,29.104960946745482,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,3.0,1986.0,51.0,1.0,11.456549999999968,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,1986.0,61.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.276943661971792,5.7199526627218775,3.9049419354838606,0.9098393267023694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1.0,1.0,4.0,1985.0,46.0,0.0,0.0,16.0,0.0,0.0,0.0,0.6950797927461121,0.9177349397590336,2.174067372473526,1.873182156133824,0.9529999999999974,0.0,6.670498732037176,11.976451612903192,11.06901300688597,1.2070484581497765,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,1.0,1986.0,47.0,0.0,0.0,14.0,28.067708737864,28.791401540153938,31.722669430051724,33.23432931726899,33.112069297401256,33.74681784386608,34.94799999999991,33.872767605633705,33.181098901098814,33.30779354838701,32.08755929609785,28.902372980910346,32.391760513185936,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0,0.0,5.0,1985.0,42.0,1.0,24.10909702602224,16.0,17.65677134986221,8.161475728155317,4.751744774477435,4.339705699481853,0.0,0.0,0.0,0.2139999999999994,0.0,0.0,0.0,1.4372945677123146,2.32236123348017,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,4.0,1985.0,38.0,1.0,9.814394795539007,12.0,0.0,0.0,0.0,0.0,0.0,0.19936862367661157,0.1283420074349439,0.0,3.8070563380281586,16.011976331360902,16.26410967741931,16.93391277735267,18.210337738619625,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,2.0,1987.0,37.0,1.0,31.65954225352104,14.0,3.6135445544554354,8.602180310880804,12.787767068273059,13.902005774783406,20.216921933085448,23.812999999999935,22.562549295774588,22.636152155536706,26.57004516129025,26.83313236419274,26.06983259911887,30.356778332145318,30.789635986159084,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0,1.0,4.0,1985.0,34.0,1.0,17.034142007434898,12.0,4.645168044077122,2.364912621359217,0.14227502750274987,3.581023834196881,2.8830522088353336,3.8059364773820876,6.187918215613367,9.359999999999975,10.1505422535211,9.863999999999972,7.368832258064496,9.286231063504182,13.584123348017584,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0,1.0,2.0,1984.0,24.0,1.0,10.04965543792105,14.0,0.0,0.6883966942148741,2.4979223300970803,1.1876347634763444,1.9137409326424815,6.261285140562232,8.96842348411932,15.515122676579884,17.359999999999953,20.868380281690083,18.05666948436174,15.057625806451572,16.944814078041272,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,5.0,1988.0,69.0,0.0,0.0,16.0,36.783,39.284,39.874,40.336,41.999999999999886,42.257,41.690617075232346,42.425806451612786,7.84893649579187,7.821674008810552,7.968068424803969,18.051764705882302,17.748987854250966,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0,1.0,2.0,1986.0,61.0,0.0,0.0,16.0,3.6404757281553297,3.3941034103410246,3.432240414507762,3.57740562248995,3.6234456207892105,3.511070631970251,3.245999999999991,3.1432816901408365,0.6522265426880793,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,10.0,1987.0,55.0,1.0,41.76763380281679,12.0,36.783,36.70066735751285,34.02661847389549,35.183815206929644,41.08879553903334,40.26299999999989,40.220112676056225,41.685058326288974,41.84952258064505,40.29456159143066,9.150232011747404,5.047224518888083,6.799750865051884,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0,1.0,6.0,1986.0,48.0,0.0,0.0,16.0,34.449514563106696,35.80990099009891,36.79834196891181,39.28433734939749,39.87372473532231,40.336059479553796,41.999999999999886,42.25774647887312,41.690617075232346,42.425806451612786,43.01820964039775,42.97092511013204,43.355666429080415,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0,1.0,5.0,1985.0,47.0,1.0,22.769501858736,12.0,21.097245179063307,19.738640776698976,18.629588558855833,18.711502590673522,19.724698795180668,19.56766121270447,22.296877323420016,31.474999999999913,32.32042253521118,37.44651225697369,36.48884516129022,37.56168936495782,38.83235829662251,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,10.0,1984.0,43.0,1.0,159.1095056785366,15.0,0.0,0.0,14.192135922330056,7.287375137513732,2.5463544041450703,14.494489959839319,0.8976862367661188,1.5462156133828955,3.7509999999999897,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,10.0,1986.0,48.0,1.0,1.138999999999997,9.0,30.73056310679603,26.52344114411434,22.071054922279732,20.710658634538095,29.663730510105786,26.26834944237911,28.110999999999922,32.7622957746478,31.634840236686305,27.79950967741928,32.45317214996166,28.748675477239274,27.130491803278613,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,1.0,1987.0,46.0,0.0,0.0,11.0,23.29331573157309,24.44704663212428,28.833823293172614,26.239653512993186,29.22225278810401,29.522999999999918,30.63493661971823,27.44076415891793,40.19845161290312,9.708866105585285,15.482408223201134,17.099318602993538,18.28385882352936,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,2.0,1987.0,47.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,2.0,1987.0,42.0,0.0,0.0,14.0,34.77539273927383,36.79834196891181,39.28433734939749,39.87372473532231,40.336059479553796,41.999999999999886,42.25774647887312,41.690617075232346,42.425806451612786,43.018,42.97092511013204,41.61128439059147,43.68830449826977,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,2.0,1987.0,42.0,0.0,0.0,16.0,13.217108910891053,4.599792746113976,4.7317269076305095,4.852358036573615,7.4805055762081585,6.095999999999982,4.788246478873226,3.648392223161444,2.2096774193548328,0.41928079571537763,1.2070484581497765,2.0271703492515982,1.01256747404844,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0,1.0,2.0,1988.0,38.0,1.0,33.83693863060007,14.0,0.0,0.7702811244979899,5.64666794995186,6.59026022304831,8.718999999999976,11.350739436619687,14.403644970414161,15.23086451612899,15.87900229533278,16.41424963289276,0.0,1.8575114186851158,9.350018893387288,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
1.0,1.0,6.0,1988.0,39.0,1.0,11.925925274725243,12.0,14.712522279792704,18.131317269076256,18.239591915303123,22.050379182156075,27.933999999999923,26.9079577464788,18.219726120033762,23.776129032257998,24.044076511094044,23.80540969162989,24.41041197434063,24.129444982698892,24.62672064777321,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,2.0,1987.0,36.0,1.0,11.304188380281659,14.0,12.12352035203517,14.697757512953325,15.641108433734898,14.88197112608273,2.253115241635682,0.0,0.0,13.564273879966152,2.9857161290322503,5.339121652639618,32.60318355359756,15.033870277975725,14.961727335640097,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0,1.0,2.0,1986.0,36.0,0.0,0.0,16.0,17.144951456310633,18.809240924092357,19.37591709844554,21.8583775100401,24.08457362848886,28.516371747211817,28.47399999999992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,6.0,1988.0,34.0,1.0,76.11316990701586,12.0,13.288290155440377,15.77095582329313,16.352446583253084,14.40893680297394,21.03599999999994,25.719338028168945,28.859171597633058,10.186612903225779,5.722344299923474,6.190549192364154,15.67053456878114,1.281068512110723,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
1.0,0.0,8.0,1988.0,78.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,5.0,1987.0,74.0,1.0,19.909862676056285,9.0,10.634455445544525,4.599792746113976,4.589775100401593,5.221559191530303,0.0,0.0,3.898711267605623,3.6048486897717567,3.372851612903217,3.4800306044376343,3.476299559471356,0.8468025659301472,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
1.0,1.0,2.0,1986.0,62.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,10.0,1986.0,61.0,1.0,23.884749999999933,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,3.0,1986.0,59.0,0.0,0.0,12.0,34.449514563106696,35.80990099009891,36.79834196891181,39.28433734939749,39.87372473532231,40.336059479553796,41.999999999999886,30.137105633802733,33.91855959425181,34.6185741935483,32.03305279265485,34.066930983847186,34.5400142551674,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
